,in_row_id,in_ra,in_dec,ra,dec,infobits,field,ccdid,qid,rcid,fid,filtercode,pid,nid,expid,itid,imgtype,imgtypecode,obsdate,obsjd,exptime,filefracday,seeing,airmass,moonillf,moonesb,maglimit,crpix1,crpix2,crval1,crval2,cd11,cd12,cd21,cd22,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,ipac_pub_date,ipac_gid
0,1,344.609650562745,39.658712282541295,344.84784454,39.98738059,0,734,7,2,25,1,zg,883469512515,883,88346951,1,object,o,2019-06-03 11:16:06.211+00,2458637.9695139,30,20190603469491,1.71905994,1.21599996,2.76192004e-05,0,21.1137009,1536.5,1540.5,344.8479105204,39.98736140745,-0.0002812726118635,5.832381448191e-06,-5.871892995103e-06,-0.0002812706101261,345.40367997,40.42811779,344.26884355,40.409915,344.29922464,39.5439855,345.41997612,39.56177256,2019-12-11 00:00:00+00,1
1,1,344.609650562745,39.658712282541295,344.86790972,39.98912182,0,734,7,2,25,1,zg,1327302232515,1327,132730223,1,object,o,2020-08-20 07:15:13.18+00,2459081.8022338,30,20200820302234,1.77283001,1.07599998,0.0199906994,0,21.1133003,1536.5,1540.5,344.8679527158,39.98910740761,-0.0002812604563693,5.791939374177e-06,-5.831069568037e-06,-0.0002812596250381,345.42374843,40.42979541,344.28901966,40.41168675,344.31927362,39.54578315,345.43992189,39.56346041,2021-03-31 00:00:00+00,1
2,1,344.609650562745,39.658712282541295,344.87215162,40.06440561,0,734,7,2,25,1,zg,1355332012515,1355,135533201,1,object,o,2020-09-17 07:58:06.293+00,2459109.8320139,30,20200917332014,1.98563004,1.02400005,-0.000297401013,0,20.5049,1536.5,1540.5,344.8721845937,40.06439295222,-0.000281252861905,5.817002460675e-06,-5.855189790665e-06,-0.0002812534651208,345.42849161,40.50510613,344.29256236,40.48687989,344.32303183,39.62101793,345.44486427,39.63880944,2021-03-31 00:00:00+00,1
3,1,344.609650562745,39.658712282541295,344.88794252,40.01529165,0,734,7,2,25,2,zr,2310486512515,2310,231048651,1,object,o,2023-04-30 11:40:35.825+00,2460064.9865162,30,20230430486516,1.66524005,1.745,0.737789989,0,20.7045994,1536.5,1540.5,344.8879564461,40.01524713037,-0.0002812932329111,5.509849235231e-06,-5.549360434736e-06,-0.0002812911857268,345.44466547,40.4554502,344.30913996,40.43831131,344.33836492,39.57242872,345.45988514,39.58913872,2023-07-07 00:00:00+00,1
4,1,344.609650562745,39.658712282541295,344.88335868,39.99625716,0,734,7,2,25,2,zr,1287488422515,1287,128748842,1,object,o,2020-07-11 11:43:20.763+00,2459041.9884259,30,20200711488426,1.58615994,1.00899994,-0.641408026,0,20.3920002,1536.5,1540.5,344.8833533461,39.99626237973,-0.0002812518457196,5.757215883637e-06,-5.796404193673e-06,-0.0002812501734326,345.43928015,40.43687174,344.30449964,40.4188524,344.33462469,39.55298588,345.45537422,39.57057086,2021-03-31 00:00:00+00,1
5,1,344.609650562745,39.658712282541295,344.86997305,40.02212199,0,734,7,2,25,2,zr,1395109512515,1395,139510951,1,object,o,2020-10-27 02:37:42.848+00,2459149.6095139,30,20201027109444,3.7312901,1.09200001,0.827686012,0,19.5909996,1536.5,1540.5,344.8699804931,40.02207245593,-0.0002812449667361,5.81607774559e-06,-5.854548019369e-06,-0.0002812394968905,345.42594158,40.46277143,344.29083408,40.44454734,344.3211598,39.57879338,345.44227172,39.59658078,2021-03-31 00:00:00+00,1
6,1,344.609650562745,39.658712282541295,344.89072742,40.02327949,0,734,7,2,25,1,zg,2095266602515,2095,209526660,1,object,o,2022-09-27 06:23:55.365+00,2459849.7666088,30,20220927266586,1.84599996,1.00899994,0.0205722004,0,21.1506996,1536.5,1540.5,344.8907646892,40.02326001646,-0.0002812456653351,5.705510726081e-06,-5.745017218897e-06,-0.0002812436460723,345.44700336,40.46377997,344.31178025,40.44594513,344.34166985,39.58009532,345.46280493,39.59750442,2023-01-09 00:00:00+00,1
7,1,344.609650562745,39.658712282541295,344.89549948,40.01652882,0,734,7,2,25,2,zr,2062339202515,2062,206233920,1,object,o,2022-08-25 08:08:27.334+00,2459816.8392014,30,20220825339074,1.64187002,1.01499999,-0.0382489003,0,21.1394997,1536.5,1540.5,344.8955433398,40.01649688624,-0.0002812505741314,5.682681285392e-06,-5.720872278753e-06,-0.000281248350302,345.45175403,40.4569952,344.3166812,40.43926553,344.3463976,39.57336833,345.46747296,39.59071316,2022-11-08 00:00:00+00,1
8,1,344.609650562745,39.658712282541295,344.8753323,40.01729832,0,734,7,2,25,2,zr,2290518702515,2290,229051870,1,object,o,2023-04-10 12:26:56.749+00,2460045.0187037,30,20230410518704,1.71000004,2.04999995,-0.80201602,0,19.6450996,1536.5,1540.5,344.8753384732,40.01727436408,-0.0002813095064572,5.53721317183e-06,-5.57672692883e-06,-0.0002813074629479,345.43209833,40.45747096,344.29630297,40.44035175,344.32579404,39.57443297,345.44743848,39.59114238,2023-07-07 00:00:00+00,1
9,1,344.609650562745,39.658712282541295,344.86031242,40.03004772,0,734,7,2,25,2,zr,1445136282515,1445,144513628,1,object,o,2020-12-16 03:16:15.867+00,2459199.6362847,30,20201216136285,3.84855008,1.10699999,0.0289820004,0,20.0251999,1536.5,1540.5,344.8603532783,40.03004146872,-0.0002812332946537,5.884431129067e-06,-5.926573316901e-06,-0.0002812279334224,345.41619865,40.47085048,344.2809309,40.45231969,344.31168616,39.58658606,345.43290698,39.60462931,2021-03-31 00:00:00+00,1
10,1,344.609650562745,39.658712282541295,344.82634714,40.00199104,0,734,7,2,25,1,zg,620281742515,620,62028174,1,object,o,2018-09-13 06:45:43.584+00,2458374.7817477,30,20180913281701,2.22333002,1.01800001,0.157480001,0,21.1457005,1536.5,1540.5,344.8263982698,40.00200244552,-0.0002812496457808,5.699642208055e-06,-5.756148730455e-06,-0.0002812353205276,345.38241174,40.44254191,344.2475307,40.42468134,344.27749299,39.5587801,345.39826786,39.57620583,2020-06-24 00:00:00+00,3
11,1,344.609650562745,39.658712282541295,344.86205499,39.99140852,0,734,7,2,25,1,zg,954465502515,954,95446550,1,object,o,2019-08-13 11:10:20.182+00,2458708.9655093,30,20190813465509,1.86783004,1.07500005,0.961598992,0,20.8027992,1536.5,1540.5,344.8620994905,39.99138203562,-0.000281263011865,5.868143963224e-06,-5.907654522818e-06,-0.0002812610152401,345.41767959,40.43224432,344.28289673,40.41382296,344.31358298,39.54790682,345.43433121,39.56590419,2021-03-31 00:00:00+00,3
12,1,344.609650562745,39.658712282541295,344.87754764,40.03217051,0,734,7,2,25,2,zr,2354446202515,2354,235444620,1,object,o,2023-06-13 10:42:32.355+00,2460108.9462037,30,20230613446192,2.28377008,1.20099998,-0.226039007,0,20.7271996,1536.5,1540.5,344.877586312,40.03212922046,-0.0002812627919729,5.610622130268e-06,-5.650130072212e-06,-0.0002812607592287,345.43405574,40.4725936,344.29856624,40.45492415,344.32824295,39.58907476,345.44964502,39.60629293,2023-09-07 00:00:00+00,1
13,1,344.609650562745,39.658712282541295,344.83278259,39.95824026,33554432,734,7,2,25,1,zg,626375822515,626,62637582,1,object,o,2018-09-19 09:01:11.941+00,2458380.8758218,300,20180919375822,2.17352009,1.10099995,0.723204017,0,22.4843998,1536.5,1540.5,344.8327928815,39.95820339637,-0.0002812708831106,5.733614891716e-06,-5.768842604091e-06,-0.0002812599918916,345.3884927,40.39885003,344.25421785,40.38089503,344.28429603,39.51498137,345.40448789,39.53248291,2020-06-24 00:00:00+00,2
14,1,344.609650562745,39.658712282541295,344.81941493,40.03745417,0,734,7,2,25,2,zr,542370372515,542,54237037,1,object,o,2018-06-27 08:53:20.686+00,2458296.8703704,30,20180627370370,2.3529799,1.38300002,0.993319988,0,19.9477005,1536.5,1540.5,344.8194303756,40.03744890914,-0.0002813022370132,5.624833115085e-06,-5.640905059434e-06,-0.0002812492444057,345.37608269,40.47785293,344.24036497,40.46031565,344.27001174,39.59438171,345.39160153,39.61149768,2019-05-08 00:00:00+00,1
15,1,344.609650562745,39.658712282541295,344.86526936,39.9976656,0,734,7,2,25,1,zg,936446492515,936,93644649,1,object,o,2019-07-26 10:42:57.432+00,2458690.9464931,30,20190726446458,1.54998004,1.00800002,-0.364134997,0,21.0974998,1536.5,1540.5,344.8652961403,39.99766805297,-0.0002812621804851,5.836178838941e-06,-5.876668897513e-06,-0.000281259762376,345.4210542,40.43844502,344.28617091,40.42013767,344.31670707,39.55423278,345.43749369,39.57208444,2021-03-31 00:00:00+00,3
16,1,344.609650562745,39.658712282541295,344.88715652,40.02259043,0,734,7,2,25,2,zr,1697346382515,1697,169734638,1,object,o,2021-08-25 08:18:48.387+00,2459451.8463889,30,20210825346354,1.70992994,1.01100004,-0.911530018,0,19.3687,1536.5,1540.5,344.8871497921,40.02255269958,-0.0002812465129686,5.7598354071e-06,-5.799342564502e-06,-0.0002812445013171,345.44324403,40.46320148,344.30805173,40.44514859,344.33825163,39.57931436,345.45937935,39.5969206,2021-11-03 00:00:00+00,1
17,1,344.609650562745,39.658712282541295,344.85010058,40.00159613,0,734,7,2,25,2,zr,1118122092515,1118,111812209,1,object,o,2020-01-24 02:55:49.927+00,2458872.6220949,30,20200124122095,2.42463994,1.551,-0.00627026986,0,20.1648998,1536.5,1540.5,344.8501351617,40.00156281752,-0.0002812598599489,5.899495605171e-06,-5.939006037586e-06,-0.0002812578677532,345.40586446,40.44246189,344.27084256,40.42388099,344.3015246,39.55810345,345.42246946,39.57626412,2020-12-09 00:00:00+00,1
18,1,344.609650562745,39.658712282541295,344.8632624,40.02836217,0,734,7,2,25,1,zg,1464122292515,1464,146412229,1,object,o,2021-01-04 02:56:06.339+00,2459218.6222917,30,20210104122257,2.48250008,1.23099995,-0.746380985,0,20.5911007,1536.5,1540.5,344.8633243097,40.02831750177,-0.0002812553932684,5.895235181899e-06,-5.934744944995e-06,-0.0002812534005198,345.41912784,40.46922879,344.28373695,40.45065111,344.31457062,39.58481969,345.43591406,39.6029464,2021-03-31 00:00:00+00,1
19,1,344.609650562745,39.658712282541295,344.82483637,39.99330618,0,734,7,2,25,2,zr,607303482515,607,60730348,1,object,o,2018-08-31 07:17:01.519+00,2458361.8034838,30,20180831303461,1.82044005,1.02999997,-0.785238028,0,20.7432003,1536.5,1540.5,344.8248384723,39.99326556018,-0.0002812496402627,5.730103362938e-06,-5.76645425818e-06,-0.0002812508033274,345.38076744,40.43387349,344.24606781,40.4159498,344.27610993,39.55004806,345.39674345,39.56755556,2019-05-08 00:00:00+00,1
20,1,344.609650562745,39.658712282541295,344.86918665,39.99389205,0,734,7,2,25,2,zr,939382162515,939,93938216,1,object,o,2019-07-29 09:10:19.068+00,2458693.8821644,30,20190729382141,1.56909001,1.046,-0.103693001,0,21.3136997,1536.5,1540.5,344.8691848484,39.99386556382,-0.0002812496703324,5.798529521366e-06,-5.838037510321e-06,-0.0002812476640766,345.4250138,40.43455443,344.29030272,40.41638568,344.32057673,39.55055,345.44125067,39.56826191,2021-03-31 00:00:00+00,3
21,1,344.609650562745,39.658712282541295,344.84883975,39.99792724,0,734,7,2,25,2,zr,1013201412515,1013,101320141,1,object,o,2019-10-11 04:50:02.848+00,2458767.701412,30,20191011201400,3.68164992,1.02199996,0.936183989,0,19.3467999,1536.5,1540.5,344.848881722,39.99791285667,-0.0002812330122206,5.856063742039e-06,-5.896885291133e-06,-0.0002812318134902,345.40456195,40.4387123,344.26980889,40.42032432,344.30034998,39.55454342,345.42100665,39.57243464,2020-06-24 00:00:00+00,1
22,1,344.609650562745,39.658712282541295,344.87107474,40.0277788,0,734,7,2,25,1,zg,2179198482515,2179,217919848,1,object,o,2022-12-20 04:45:49.857+00,2459933.6984838,30,20221220198484,1.97325003,1.41100001,-0.139883995,0,19.9794006,1536.5,1540.5,344.871075133,40.02778231198,-0.0002812639693048,5.801659537206e-06,-5.839698639159e-06,-0.0002812642381411,345.427293,40.46844866,344.29177426,40.45024223,344.32202324,39.58441645,345.44350038,39.60219523,2023-03-09 00:00:00+00,1
23,1,344.609650562745,39.658712282541295,344.08827464,39.333487,0,1733,16,4,63,1,zg,1010367506315,1010,101036750,1,object,o,2019-10-08 08:49:12.304+00,2458764.8675,30,20191008367500,1.72675002,1.24300003,0.750391006,0,20.9466991,1536.5,1540.5,344.0882627732,39.33349443825,-0.0002811242396066,9.309597746120002e-06,-9.312354592304e-06,-0.0002811201357237,344.6314089,39.77945674,343.507851,39.75074935,343.55187101,38.8851902,344.66143827,38.91361042,2021-06-30 00:00:00+00,3
24,1,344.609650562745,39.658712282541295,344.86671364,39.99287359,0,734,7,2,25,1,zg,1306353422515,1306,130635342,1,object,o,2020-07-30 08:28:57.04+00,2459060.8534259,30,20200730353426,1.79753006,1.08899999,0.79964,0,20.7292004,1536.5,1540.5,344.8667416916,39.99283152038,-0.0002812654696769,5.782191401476e-06,-5.825335314359e-06,-0.0002812697165359,345.42263083,40.43352683,344.28779977,40.41545887,344.31799612,39.54955108,345.43875629,39.56717673,2021-03-31 00:00:00+00,1
25,1,344.609650562745,39.658712282541295,344.8833824,40.02053578,0,734,7,2,25,1,zg,2371382372515,2371,237138237,1,object,o,2023-06-30 09:10:37.391+00,2460125.8823727,30,20230630382350,2.01353002,1.27499998,0.874074996,0,20.3069,1536.5,1540.5,344.8833926859,40.02052288262,-0.0002812754549644,5.570082631502e-06,-5.608856586611e-06,-0.0002812725746821,345.4399566,40.4608768,344.30453656,40.44340073,344.3340008,39.57748716,345.45535306,39.59453696,2023-09-07 00:00:00+00,1
26,1,344.609650562745,39.658712282541295,344.8826898,39.99480135,0,734,7,2,25,2,zr,1282385842515,1282,128238584,1,object,o,2020-07-06 09:15:37.95+00,2459036.8858449,30,20200706385822,1.65177,1.18400002,-0.983488977,0,20.3987999,1536.5,1540.5,344.8827507509,39.99475963216,-0.0002812697296407,5.712775194869e-06,-5.752285136058e-06,-0.0002812677111555,345.43879084,40.43531553,344.30390768,40.4175076,344.33377433,39.55160288,345.454607,39.56900441,2021-03-31 00:00:00+00,1
27,1,344.609650562745,39.658712282541295,344.86879061,39.99681303,0,734,7,2,25,2,zr,972306052515,972,97230605,1,object,o,2019-08-31 07:20:43.093+00,2458726.8060532,30,20190831305891,3.18109989,1.028,0.0115281995,0,20.3493996,1536.5,1540.5,344.8688029994,39.99678971204,-0.0002812321194161,5.810630652428e-06,-5.850136301143e-06,-0.0002812301150338,345.42457946,40.43746495,344.28988292,40.41926489,344.32026949,39.55351319,345.44084798,39.57126979,2020-12-09 00:00:00+00,1
28,1,344.609650562745,39.658712282541295,344.84766326,39.99532711,0,734,7,2,25,2,zr,1046259382515,1046,104625938,1,object,o,2019-11-13 06:13:31.435+00,2458800.7593866,30,20191113259340,1.46419001,1.204,-0.995141983,0,20.0942993,1536.5,1540.5,344.8476857727,39.99528968851,-0.0002812477464864,5.888306342253e-06,-5.93141485901e-06,-0.0002812379729819,345.40330728,40.43612097,344.26853091,40.41764927,344.29918591,39.55186779,345.41995218,39.56989305,2020-06-24 00:00:00+00,1
29,1,344.609650562745,39.658712282541295,344.85644053,39.9955702,0,734,7,2,25,2,zr,1201509062515,1201,120150906,1,object,o,2020-04-16 12:13:03.83+00,2458956.0090625,30,20200416509005,3.1231699,1.91900003,-0.34810099,0,19.4957008,1536.5,1540.5,344.8565044424,39.99553679946,-0.0002813017112888,5.648957233442e-06,-5.688471019515e-06,-0.0002812996835316,345.41278532,40.43596999,344.27740478,40.41839458,344.30739439,39.55248977,345.42865689,39.56964197,2021-11-03 00:00:00+00,2
30,1,344.609650562745,39.658712282541295,344.86128076,39.94412025,0,734,7,2,25,1,zg,901467762515,901,90146776,1,object,o,2019-06-21 11:13:35.717+00,2458655.9677662,30,20190621467755,2.97854996,1.07700002,-0.842191994,0,19.8621006,1536.5,1540.5,344.8613227945,39.94412337936,-0.0002812692488509,5.819699695569e-06,-5.856840900386e-06,-0.0002812710031286,345.41674463,40.38486612,344.28267349,40.36663911,344.31301356,39.50070978,345.43303451,39.5184807,2019-12-11 00:00:00+00,1
31,1,344.609650562745,39.658712282541295,344.85918973,39.99954405,0,734,7,2,25,1,zg,929465782515,929,92946578,1,object,o,2019-07-19 11:10:44.372+00,2458683.965787,30,20190719465741,1.88281,1.00800002,-0.939598978,0,20.2073002,1536.5,1540.5,344.8591858328,39.99954300413,-0.0002812620970661,5.877739004674e-06,-5.916887848598e-06,-0.0002812598665919,345.41488567,40.44039649,344.27995854,40.42195564,344.31069735,39.55602659,345.43151979,39.57404868,2020-06-24 00:00:00+00,1
32,1,344.609650562745,39.658712282541295,344.86959342,39.99377424,0,734,7,2,25,2,zr,934404862515,934,93440486,1,object,o,2019-07-24 09:43:00.908+00,2458688.9048611,30,20190724404850,1.41966999,1.03400004,-0.566430986,0,20.9715996,1536.5,1540.5,344.8696158711,39.99373231533,-0.0002812479110705,5.812175970895e-06,-5.845721229829e-06,-0.0002812500556965,345.42537379,40.43446519,344.29067028,40.41626495,344.3210144,39.55043033,345.44169871,39.56817272,2021-03-31 00:00:00+00,3
33,1,344.609650562745,39.658712282541295,344.85617728,39.99495022,0,734,7,2,25,2,zr,1201504692515,1201,120150469,1,object,o,2020-04-16 12:06:46.591+00,2458956.0046991,30,20200416504641,2.50693011,1.98300004,-0.348450005,0,19.9442997,1536.5,1540.5,344.8561889299,39.99494123219,-0.0002813060046089,5.646757666183e-06,-5.686272032368e-06,-0.0002813039765001,345.41247861,40.43536924,344.27713417,40.4178038,344.30705349,39.55187117,345.42834506,39.56900736,2021-11-03 00:00:00+00,2
34,1,344.609650562745,39.658712282541295,344.8834665,39.99817906,0,734,7,2,25,2,zr,1283485532515,1283,128348553,1,object,o,2020-07-07 11:39:10.903+00,2459037.9855324,30,20200707485532,1.80963004,1.00899994,-0.941195011,0,20.2700996,1536.5,1540.5,344.8834751255,39.99812752687,-0.0002812577883974,5.746608534815e-06,-5.786117140911e-06,-0.0002812557747775,345.43947546,40.43877132,344.30461315,40.42078758,344.33466266,39.55493011,345.45550156,39.57244333,2021-03-31 00:00:00+00,1
35,1,344.609650562745,39.658712282541295,344.89023256,40.00553738,0,734,7,2,25,2,zr,1631387242515,1631,163138724,1,object,o,2021-06-20 09:17:38.315+00,2459385.8872454,30,20210620387211,2.23618007,1.39100003,0.74328202,0,20.5618992,1536.5,1540.5,344.8902598083,40.00550994294,-0.0002812754351986,5.671697499085e-06,-5.711207827945e-06,-0.0002812734108945,345.44658309,40.44595111,344.31136881,40.42831024,344.34108264,39.56242788,345.46217974,39.57965566,2023-01-09 00:00:00+00,2
36,1,344.609650562745,39.658712282541295,344.87152253,39.99862197,0,734,7,2,25,2,zr,1305448862515,1305,130544886,1,object,o,2020-07-29 10:46:22.614+00,2459059.9488657,30,20200729448866,1.98240995,1.01100004,0.712952971,0,21.1028004,1536.5,1540.5,344.8715349074,39.99862054496,-0.0002812508928745,5.811209961821e-06,-5.851917972619e-06,-0.0002812489235674,345.42735162,40.43933793,344.29253543,40.42110296,344.32292174,39.55524602,345.44365966,39.57303151,2021-03-31 00:00:00+00,1
37,1,344.609650562745,39.658712282541295,344.86912623,39.99559338,0,734,7,2,25,2,zr,932402152515,932,93240215,1,object,o,2019-07-22 09:39:06.088+00,2458686.9021528,30,20190722402130,1.47193003,1.04400003,-0.747051001,0,20.4997997,1536.5,1540.5,344.8691295689,39.9955925104,-0.0002812528936987,5.805727873227e-06,-5.845100308232e-06,-0.000281252544907,345.42494325,40.4362882,344.29014026,40.41810575,344.32048366,39.55223893,345.44123095,39.56997875,2021-03-31 00:00:00+00,3
38,1,344.609650562745,39.658712282541295,344.85944278,39.99942407,0,734,7,2,25,1,zg,929466682515,929,92946668,1,object,o,2019-07-19 11:12:02.319+00,2458683.9666898,30,20190719466690,1.98477995,1.00800002,-0.939540982,0,20.1516991,1536.5,1540.5,344.8594882708,39.99940834582,-0.0002812652417249,5.87616568693e-06,-5.915676639876e-06,-0.0002812632462027,345.41514093,40.44029081,344.28021493,40.42182837,344.31095055,39.55591577,345.43178439,39.57391029,2021-03-31 00:00:00+00,3
39,1,344.609650562745,39.658712282541295,344.84754417,39.9940951,0,734,7,2,25,2,zr,1010407452515,1010,101040745,1,object,o,2019-10-08 09:46:44.474+00,2458764.9074537,30,20191008407454,1.72540998,1.47500002,0.75365901,0,20.6788006,1536.5,1540.5,344.8475432209,39.99404695432,-0.0002812656017794,5.923424735673e-06,-5.96293621384e-06,-0.0002812636128826,345.40322017,40.43501051,344.26822723,40.41632791,344.2990744,39.55053335,345.41997912,39.56874397,2020-06-24 00:00:00+00,1
40,1,344.609650562745,39.658712282541295,344.85870905,39.99193087,0,734,7,2,25,2,zr,949415622515,949,94941562,1,object,o,2019-08-08 09:58:30.544+00,2458703.915625,30,20190808415625,1.58433998,1.00899994,0.575783014,0,21.2059994,1536.5,1540.5,344.8587652599,39.99188550668,-0.0002812477950993,5.869755271477e-06,-5.910238124799e-06,-0.0002812427154391,345.41432641,40.43271658,344.27963958,40.41431736,344.31030003,39.54846381,345.43091143,39.56644657,2021-03-31 00:00:00+00,3
41,1,344.609650562745,39.658712282541295,344.86880426,39.99500988,0,734,7,2,25,2,zr,991170492515,991,99117049,1,object,o,2019-09-19 04:05:32.063+00,2458745.6704977,30,20190919170463,1.57490003,1.23300004,-0.785744011,0,20.9752007,1536.5,1540.5,344.8688486335,39.99495829719,-0.0002812508419926,5.764665637815e-06,-5.807726111682e-06,-0.0002812542457858,345.42476583,40.43558467,344.28994328,40.4175804,344.32006104,39.55176369,345.44082435,39.56933004,2020-06-24 00:00:00+00,1
42,1,344.609650562745,39.658712282541295,344.84198794,39.98480259,0,734,7,2,25,1,zg,878448172515,878,87844817,1,object,o,2019-05-29 10:45:22.9+00,2458632.9481713,30,20190529448113,2.27835011,1.39499998,-0.248429,0,20.7250004,1536.5,1540.5,344.8419758999,39.98478242086,-0.0002812885894858,5.751935007335e-06,-5.787593307603e-06,-0.0002812835936774,345.39789212,40.42549708,344.26294388,40.4073857,344.29328131,39.541447,345.41410932,39.5591135,2020-12-09 00:00:00+00,3
43,1,344.609650562745,39.658712282541295,344.88763328,40.0065052,0,734,7,2,25,1,zg,1639363282515,1639,163936328,1,object,o,2021-06-28 08:43:08.257+00,2459393.863287,30,20210628363275,2.40532994,1.40499997,-0.834297001,0,19.8743992,1536.5,1540.5,344.8876582573,40.00650045907,-0.0002812810028541,5.68896212953e-06,-5.728473412765e-06,-0.0002812789809158,345.4439655,40.44697185,344.3087327,40.42926004,344.3385209,39.56335652,345.45966129,39.58063979,2023-01-09 00:00:00+00,2
44,1,344.609650562745,39.658712282541295,344.8717345,39.99101142,0,734,7,2,25,2,zr,1296489222515,1296,129648922,1,object,o,2020-07-20 11:44:29.83+00,2459050.9892245,30,20200720489225,1.85468996,1.02100003,-0.000650296977,0,20.8174992,1536.5,1540.5,344.871742894,39.99099969871,-0.0002812610808543,5.805997253847e-06,-5.832303544957e-06,-0.0002812426772457,345.42747309,40.43171931,344.29277785,40.41351601,344.32316799,39.54765754,345.4438277,39.56540011,2021-03-31 00:00:00+00,1
45,1,344.609650562745,39.658712282541295,344.8691555,39.99486682,0,734,7,2,25,1,zg,1299383402515,1299,129938340,1,object,o,2020-07-23 09:12:06.406+00,2459053.8834028,30,20200723383403,1.80724001,1.06700003,0.0898625031,0,21.4951,1536.5,1540.5,344.8691581483,39.99487077799,-0.0002812674777875,5.785634606834e-06,-5.826583140768e-06,-0.0002812656360796,345.42506694,40.43554692,344.29020084,40.41746393,344.32044161,39.55152082,345.44124807,39.56917826,2021-03-31 00:00:00+00,1
46,1,344.609650562745,39.658712282541295,344.86472565,39.95150101,0,734,7,2,25,1,zg,904473362515,904,90447336,1,object,o,2019-06-24 11:21:39.228+00,2458658.9733681,30,20190624473368,2.0251801,1.05200005,-0.590668976,0,20.4507999,1536.5,1540.5,344.8647511609,39.95148763033,-0.0002812711823246,5.793738368943e-06,-5.83324932717e-06,-0.0002812691751812,345.42026027,40.39220171,344.28620645,40.374069,344.31627634,39.50811539,345.43647538,39.52582319,2019-12-11 00:00:00+00,1
47,1,344.609650562745,39.658712282541295,344.86599917,39.99057108,0,734,7,2,25,2,zr,1310341332515,1310,131034133,1,object,o,2020-08-03 08:11:31.988+00,2459064.841331,30,20200803341331,2.04227996,1.09200001,0.998874009,0,19.9771004,1536.5,1540.5,344.8659974542,39.99052771864,-0.0002812524872964,5.798543223418e-06,-5.838051607634e-06,-0.0002812504810145,345.42181323,40.43122059,344.28711077,40.41311317,344.31735095,39.5472179,345.43804607,39.5649391,2021-03-31 00:00:00+00,1
48,1,344.609650562745,39.658712282541295,344.86294065,39.99940715,0,734,7,2,25,2,zr,1362342322515,1362,136234232,1,object,o,2020-09-24 08:12:57.38+00,2459116.8423264,30,20200924342326,1.55565,1.06299996,0.530466974,0,21.1044998,1536.5,1540.5,344.8629949325,39.99940736125,-0.0002812374456103,5.861798396865e-06,-5.901695958885e-06,-0.0002812372720947,345.41860088,40.44017959,344.28383059,40.4217712,344.31445983,39.55597173,345.43521105,39.57393342,2021-03-31 00:00:00+00,1
49,1,344.609650562745,39.658712282541295,344.87021379,39.99249551,33554432,734,7,2,25,2,zr,1322343642515,1322,132234364,1,object,o,2020-08-15 08:14:51.974+00,2459076.8436458,30,20200815343646,1.53368998,1.03299999,-0.168292999,0,20.5622997,1536.5,1540.5,344.8702630652,39.99247381099,-0.0002812440732205,5.79297216481e-06,-5.832029539205e-06,-0.0002812429543579,345.42600212,40.4331305,344.29134967,40.41501904,344.32160068,39.54917345,345.44223201,39.56687818,2021-03-31 00:00:00+00,1
50,1,344.609650562745,39.658712282541295,344.90420353,40.01633253,0,734,7,2,25,2,zr,2022390132515,2022,202239013,1,object,o,2022-07-16 09:21:48.124+00,2459776.8901389,30,20220716390127,1.48974001,1.09599996,-0.90101701,0,20.5856991,1536.5,1540.5,344.9042640123,40.01633270842,-0.0002812584460572,5.630542303852e-06,-5.67004983631e-06,-0.0002812564161507,345.46061275,40.45670311,344.32545036,40.43915231,344.35497946,39.57329127,345.47608633,39.59039905,2022-11-08 00:00:00+00,1
51,1,344.609650562745,39.658712282541295,344.87018399,39.99601732,0,734,7,2,25,1,zg,1318383182515,1318,131838318,1,object,o,2020-08-11 09:11:47.344+00,2459072.8831829,30,20200811383183,1.89253998,1.01100004,-0.532370985,0,20.8141994,1536.5,1540.5,344.8702069063,39.99599638332,-0.0002812605145124,5.790687916328e-06,-5.829920424604e-06,-0.0002812590165265,345.42606646,40.43669903,344.29123763,40.41857892,344.3214995,39.5526722,345.44228761,39.57034417,2021-03-31 00:00:00+00,1
52,1,344.609650562745,39.658712282541295,344.87191454,40.00405151,0,734,7,2,25,2,zr,1364317542515,1364,136431754,1,object,o,2020-09-26 07:37:16.724+00,2459118.8175463,30,20200926317546,1.52756,1.03499997,0.730310977,0,20.9239998,1536.5,1540.5,344.8719349214,40.00405750701,-0.0002812392655659,5.824579430368e-06,-5.863336796347e-06,-0.000281237139288,345.42770786,40.44477118,344.29284448,40.42649395,344.32331613,39.56067987,345.44412614,39.57850983,2021-03-31 00:00:00+00,1
53,1,344.609650562745,39.658712282541295,344.87325715,40.0037226,0,734,7,2,25,2,zr,1330302432515,1330,133030243,1,object,o,2020-08-23 07:15:30.786+00,2459084.8024306,30,20200823302431,1.57140994,1.06099999,0.231354997,0,21.093399,1536.5,1540.5,344.8732824734,40.00371972727,-0.0002812451320553,5.766418193298e-06,-5.805925223129e-06,-0.000281243121341,345.42922427,40.4442845,344.29434765,40.4263214,344.32448343,39.56046971,345.44530298,39.57804144,2021-03-31 00:00:00+00,1
